Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_173_744,VGND,li1,348.4500,484.1600,0.000009
FILLER_173_741,VGND,li1,347.0700,484.1600,0.000009
FILLER_173_738,VGND,li1,345.6900,484.1600,0.000009
FILLER_173_735,VGND,li1,344.3100,484.1600,0.000009
FILLER_173_732,VGND,li1,342.9300,484.1600,0.000009
FILLER_173_729,VGND,li1,341.5500,484.1600,0.000009
FILLER_173_727,VGND,li1,340.1700,484.1600,0.000009
FILLER_173_724,VGND,li1,339.2500,484.1600,0.000009
FILLER_173_721,VGND,li1,337.8700,484.1600,0.000009
FILLER_173_718,VGND,li1,336.4900,484.1600,0.000009
FILLER_173_715,VGND,li1,335.1100,484.1600,0.000009
FILLER_173_712,VGND,li1,333.7300,484.1600,0.000009
FILLER_173_709,VGND,li1,332.3500,484.1600,0.000009
FILLER_173_706,VGND,li1,330.9700,484.1600,0.000011
FILLER_173_703,VGND,li1,329.5900,484.1600,0.000011
FILLER_173_700,VGND,li1,328.2100,484.1600,0.000013
FILLER_173_697,VGND,li1,326.8300,484.1600,0.000015
FILLER_173_694,VGND,li1,325.4500,484.1600,0.000015
FILLER_173_691,VGND,li1,324.0700,484.1600,0.000018
FILLER_173_688,VGND,li1,322.6900,484.1600,0.000018
FILLER_173_685,VGND,li1,321.3100,484.1600,0.000021
FILLER_173_682,VGND,li1,319.9300,484.1600,0.000021
FILLER_173_679,VGND,li1,318.5500,484.1600,0.000024
FILLER_173_676,VGND,li1,317.1700,484.1600,0.000024
FILLER_173_673,VGND,li1,315.7900,484.1600,0.000027
FILLER_173_671,VGND,li1,314.4100,484.1600,0.000027
FILLER_173_668,VGND,li1,313.4900,484.1600,0.000029
FILLER_173_665,VGND,li1,312.1100,484.1600,0.000029
FILLER_173_662,VGND,li1,310.7300,484.1600,0.000032
FILLER_173_659,VGND,li1,309.3500,484.1600,0.000032
FILLER_173_656,VGND,li1,307.9700,484.1600,0.000034
FILLER_173_653,VGND,li1,306.5900,484.1600,0.000034
FILLER_173_644,VGND,li1,301.9900,484.1600,0.000040
FILLER_173_641,VGND,li1,301.0700,484.1600,0.000040
FILLER_173_613,VGND,li1,288.1900,484.1600,0.000054
FILLER_173_610,VGND,li1,286.8100,484.1600,0.000054
FILLER_173_508,VGND,li1,239.6600,484.1600,0.000084
FILLER_173_505,VGND,li1,238.5100,484.1600,0.000084
FILLER_173_495,VGND,li1,233.4500,484.1600,0.000083
FILLER_173_492,VGND,li1,232.5300,484.1600,0.000083
FILLER_173_489,VGND,li1,231.1500,484.1600,0.000082
